platform,mode,operation,payload_bytes,run,ops,total_ms,ms_per_op,throughput_mib_s
windows,ecb,encrypt,1024,1,100,0.755400,0.007554000,129.277535
windows,ecb,encrypt,1024,2,100,0.697900,0.006979000,139.928715
windows,ecb,encrypt,1024,3,100,0.548600,0.005486000,178.009934
windows,ecb,encrypt,1024,4,100,0.471200,0.004712000,207.250106
windows,ecb,encrypt,1024,5,100,0.450100,0.004501000,216.965674
windows,ecb,encrypt,1024,6,100,0.442900,0.004429000,220.492775
windows,ecb,encrypt,1024,7,100,0.418200,0.004182000,233.515662
windows,ecb,encrypt,1024,8,100,0.431200,0.004312000,226.475533
windows,ecb,encrypt,1024,9,100,0.417900,0.004179000,233.683297
windows,ecb,encrypt,1024,10,100,0.422900,0.004229000,230.920430
windows,ecb,encrypt,1024,11,100,0.413500,0.004135000,236.169891
windows,ecb,encrypt,1024,12,100,0.455000,0.004550000,214.629121
windows,ecb,encrypt,1024,13,100,0.331200,0.003312000,294.855827
windows,ecb,encrypt,1024,14,100,0.314400,0.003144000,310.611482
windows,ecb,encrypt,1024,15,100,0.311200,0.003112000,313.805431
windows,ecb,encrypt,1024,16,100,0.315900,0.003159000,309.136594
windows,ecb,encrypt,1024,17,100,0.319400,0.003194000,305.749061
windows,ecb,encrypt,1024,18,100,0.318700,0.003187000,306.420615
windows,ecb,encrypt,1024,19,100,0.323600,0.003236000,301.780748
windows,ecb,encrypt,1024,20,100,0.316100,0.003161000,308.941000
windows,ecb,encrypt,1024,21,100,0.310800,0.003108000,314.209299
windows,ecb,encrypt,1024,22,100,0.311200,0.003112000,313.805431
windows,ecb,encrypt,1024,23,100,0.312300,0.003123000,312.700128
windows,ecb,encrypt,1024,24,100,0.311300,0.003113000,313.704626
windows,ecb,encrypt,1024,25,100,0.318300,0.003183000,306.805686
windows,ecb,encrypt,1024,26,100,0.314800,0.003148000,310.216804
windows,ecb,encrypt,1024,27,100,0.311600,0.003116000,313.402599
windows,ecb,encrypt,1024,28,100,0.311000,0.003110000,314.007235
windows,ecb,encrypt,1024,29,100,0.332200,0.003322000,293.968242
windows,ecb,encrypt,1024,30,100,0.312900,0.003129000,312.100511
windows,ecb,decrypt,1024,1,100,0.610000,0.006100000,160.092213
windows,ecb,decrypt,1024,2,100,0.566400,0.005664000,172.415696
windows,ecb,decrypt,1024,3,100,0.357800,0.003578000,272.935299
windows,ecb,decrypt,1024,4,100,0.404500,0.004045000,241.424598
windows,ecb,decrypt,1024,5,100,0.602600,0.006026000,162.058165
windows,ecb,decrypt,1024,6,100,0.372100,0.003721000,262.446251
windows,ecb,decrypt,1024,7,100,0.323900,0.003239000,301.501235
windows,ecb,decrypt,1024,8,100,0.317800,0.003178000,307.288389
windows,ecb,decrypt,1024,9,100,0.316400,0.003164000,308.648072
windows,ecb,decrypt,1024,10,100,0.314900,0.003149000,310.118292
windows,ecb,decrypt,1024,11,100,0.327600,0.003276000,298.096001
windows,ecb,decrypt,1024,12,100,0.315900,0.003159000,309.136594
windows,ecb,decrypt,1024,13,100,0.315200,0.003152000,309.823128
windows,ecb,decrypt,1024,14,100,0.314000,0.003140000,311.007166
windows,ecb,decrypt,1024,15,100,0.314800,0.003148000,310.216804
windows,ecb,decrypt,1024,16,100,0.314800,0.003148000,310.216804
windows,ecb,decrypt,1024,17,100,0.327600,0.003276000,298.096001
windows,ecb,decrypt,1024,18,100,0.321000,0.003210000,304.225078
windows,ecb,decrypt,1024,19,100,0.314200,0.003142000,310.809198
windows,ecb,decrypt,1024,20,100,0.315000,0.003150000,310.019841
windows,ecb,decrypt,1024,21,100,0.327100,0.003271000,298.551666
windows,ecb,decrypt,1024,22,100,0.313700,0.003137000,311.304590
windows,ecb,decrypt,1024,23,100,0.323200,0.003232000,302.154239
windows,ecb,decrypt,1024,24,100,0.318000,0.003180000,307.095126
windows,ecb,decrypt,1024,25,100,0.317500,0.003175000,307.578740
windows,ecb,decrypt,1024,26,100,0.317200,0.003172000,307.869641
windows,ecb,decrypt,1024,27,100,0.318600,0.003186000,306.516792
windows,ecb,decrypt,1024,28,100,0.315000,0.003150000,310.019841
windows,ecb,decrypt,1024,29,100,0.350000,0.003500000,279.017857
windows,ecb,decrypt,1024,30,100,0.317600,0.003176000,307.481895
windows,ecb,encrypt,4096,1,100,0.435200,0.004352000,897.575827
windows,ecb,encrypt,4096,2,100,0.453800,0.004538000,860.786690
windows,ecb,encrypt,4096,3,100,0.443700,0.004437000,880.380888
windows,ecb,encrypt,4096,4,100,0.439400,0.004394000,888.996359
windows,ecb,encrypt,4096,5,100,0.441200,0.004412000,885.369447
windows,ecb,encrypt,4096,6,100,0.439500,0.004395000,888.794084
windows,ecb,encrypt,4096,7,100,0.449100,0.004491000,869.795146
windows,ecb,encrypt,4096,8,100,0.445600,0.004456000,876.627020
windows,ecb,encrypt,4096,9,100,0.454500,0.004545000,859.460946
windows,ecb,encrypt,4096,10,100,0.441000,0.004410000,885.770975
windows,ecb,encrypt,4096,11,100,0.450700,0.004507000,866.707344
windows,ecb,encrypt,4096,12,100,0.496000,0.004960000,787.550403
windows,ecb,encrypt,4096,13,100,0.409000,0.004090000,955.073350
windows,ecb,encrypt,4096,14,100,0.402500,0.004025000,970.496894
windows,ecb,encrypt,4096,15,100,0.400900,0.004009000,974.370167
windows,ecb,encrypt,4096,16,100,0.409300,0.004093000,954.373320
windows,ecb,encrypt,4096,17,100,0.405000,0.004050000,964.506173
windows,ecb,encrypt,4096,18,100,0.447300,0.004473000,873.295328
windows,ecb,encrypt,4096,19,100,0.434200,0.004342000,899.643022
windows,ecb,encrypt,4096,20,100,0.403900,0.004039000,967.132954
windows,ecb,encrypt,4096,21,100,0.415800,0.004158000,939.454064
windows,ecb,encrypt,4096,22,100,0.402900,0.004029000,969.533383
windows,ecb,encrypt,4096,23,100,0.403300,0.004033000,968.571783
windows,ecb,encrypt,4096,24,100,0.401200,0.004012000,973.641575
windows,ecb,encrypt,4096,25,100,0.409700,0.004097000,953.441543
windows,ecb,encrypt,4096,26,100,0.405300,0.004053000,963.792253
windows,ecb,encrypt,4096,27,100,0.399900,0.003999000,976.806702
windows,ecb,encrypt,4096,28,100,0.401200,0.004012000,973.641575
windows,ecb,encrypt,4096,29,100,0.400200,0.004002000,976.074463
windows,ecb,encrypt,4096,30,100,0.573100,0.005731000,681.600070
windows,ecb,decrypt,4096,1,100,0.394300,0.003943000,990.679686
windows,ecb,decrypt,4096,2,100,0.423700,0.004237000,921.937692
windows,ecb,decrypt,4096,3,100,0.431600,0.004316000,905.062558
windows,ecb,decrypt,4096,4,100,0.406700,0.004067000,960.474551
windows,ecb,decrypt,4096,5,100,0.406600,0.004066000,960.710772
windows,ecb,decrypt,4096,6,100,0.404000,0.004040000,966.893564
windows,ecb,decrypt,4096,7,100,0.421300,0.004213000,927.189651
windows,ecb,decrypt,4096,8,100,0.405100,0.004051000,964.268082
windows,ecb,decrypt,4096,9,100,0.404500,0.004045000,965.698393
windows,ecb,decrypt,4096,10,100,0.404300,0.004043000,966.176107
windows,ecb,decrypt,4096,11,100,0.488500,0.004885000,799.641760
windows,ecb,decrypt,4096,12,100,0.439700,0.004397000,888.389811
windows,ecb,decrypt,4096,13,100,0.424400,0.004244000,920.417059
windows,ecb,decrypt,4096,14,100,0.401200,0.004012000,973.641575
windows,ecb,decrypt,4096,15,100,0.397700,0.003977000,982.210209
windows,ecb,decrypt,4096,16,100,0.408700,0.004087000,955.774407
windows,ecb,decrypt,4096,17,100,0.433000,0.004330000,902.136259
windows,ecb,decrypt,4096,18,100,0.463000,0.004630000,843.682505
windows,ecb,decrypt,4096,19,100,0.452300,0.004523000,863.641388
windows,ecb,decrypt,4096,20,100,0.434900,0.004349000,898.194987
windows,ecb,decrypt,4096,21,100,0.434200,0.004342000,899.643022
windows,ecb,decrypt,4096,22,100,0.439400,0.004394000,888.996359
windows,ecb,decrypt,4096,23,100,0.429100,0.004291000,910.335586
windows,ecb,decrypt,4096,24,100,0.613600,0.006136000,636.611799
windows,ecb,decrypt,4096,25,100,0.688100,0.006881000,567.686383
windows,ecb,decrypt,4096,26,100,0.487800,0.004878000,800.789258
windows,ecb,decrypt,4096,27,100,0.477900,0.004779000,817.378113
windows,ecb,decrypt,4096,28,100,0.419600,0.004196000,930.946139
windows,ecb,decrypt,4096,29,100,0.406100,0.004061000,961.893622
windows,ecb,decrypt,4096,30,100,0.409600,0.004096000,953.674316
windows,ecb,encrypt,16384,1,100,1.636700,0.016367000,954.664874
windows,ecb,encrypt,16384,2,100,1.641600,0.016416000,951.815302
windows,ecb,encrypt,16384,3,100,1.640000,0.016400000,952.743902
windows,ecb,encrypt,16384,4,100,1.634100,0.016341000,956.183832
windows,ecb,encrypt,16384,5,100,1.571200,0.015712000,994.462831
windows,ecb,encrypt,16384,6,100,0.944700,0.009447000,1653.964221
windows,ecb,encrypt,16384,7,100,0.911300,0.009113000,1714.583562
windows,ecb,encrypt,16384,8,100,0.916400,0.009164000,1705.041467
windows,ecb,encrypt,16384,9,100,0.921700,0.009217000,1695.237062
windows,ecb,encrypt,16384,10,100,0.956800,0.009568000,1633.047659
windows,ecb,encrypt,16384,11,100,0.969000,0.009690000,1612.487100
windows,ecb,encrypt,16384,12,100,1.288500,0.012885000,1212.650369
windows,ecb,encrypt,16384,13,100,1.570900,0.015709000,994.652747
windows,ecb,encrypt,16384,14,100,1.493600,0.014936000,1046.130155
windows,ecb,encrypt,16384,15,100,1.542100,0.015421000,1013.228714
windows,ecb,encrypt,16384,16,100,1.551000,0.015510000,1007.414571
windows,ecb,encrypt,16384,17,100,1.711900,0.017119000,912.728547
windows,ecb,encrypt,16384,18,100,1.744600,0.017446000,895.620773
windows,ecb,encrypt,16384,19,100,1.689500,0.016895000,924.829831
windows,ecb,encrypt,16384,20,100,1.690800,0.016908000,924.118760
windows,ecb,encrypt,16384,21,100,1.574200,0.015742000,992.567653
windows,ecb,encrypt,16384,22,100,1.031400,0.010314000,1514.931162
windows,ecb,encrypt,16384,23,100,2.622000,0.026220000,595.919146
windows,ecb,encrypt,16384,24,100,1.615200,0.016152000,967.372462
windows,ecb,encrypt,16384,25,100,1.642200,0.016422000,951.467544
windows,ecb,encrypt,16384,26,100,1.184000,0.011840000,1319.679054
windows,ecb,encrypt,16384,27,100,1.676100,0.016761000,932.223614
windows,ecb,encrypt,16384,28,100,1.438600,0.014386000,1086.125400
windows,ecb,encrypt,16384,29,100,1.617400,0.016174000,966.056634
windows,ecb,encrypt,16384,30,100,1.230600,0.012306000,1269.705835
windows,ecb,decrypt,16384,1,100,1.444600,0.014446000,1081.614288
windows,ecb,decrypt,16384,2,100,1.089100,0.010891000,1434.670829
windows,ecb,decrypt,16384,3,100,0.968600,0.009686000,1613.153004
windows,ecb,decrypt,16384,4,100,0.846200,0.008462000,1846.490191
windows,ecb,decrypt,16384,5,100,0.834800,0.008348000,1871.705798
windows,ecb,decrypt,16384,6,100,1.047100,0.010471000,1492.216598
windows,ecb,decrypt,16384,7,100,0.974700,0.009747000,1603.057351
windows,ecb,decrypt,16384,8,100,0.899600,0.008996000,1736.883059
windows,ecb,decrypt,16384,9,100,0.876100,0.008761000,1783.472206
windows,ecb,decrypt,16384,10,100,0.920300,0.009203000,1697.815930
windows,ecb,decrypt,16384,11,100,0.856100,0.008561000,1825.137250
windows,ecb,decrypt,16384,12,100,0.858600,0.008586000,1819.822968
windows,ecb,decrypt,16384,13,100,0.829100,0.008291000,1884.573634
windows,ecb,decrypt,16384,14,100,0.823500,0.008235000,1897.389192
windows,ecb,decrypt,16384,15,100,0.840500,0.008405000,1859.012493
windows,ecb,decrypt,16384,16,100,0.827500,0.008275000,1888.217523
windows,ecb,decrypt,16384,17,100,0.908100,0.009081000,1720.625482
windows,ecb,decrypt,16384,18,100,0.873400,0.008734000,1788.985574
windows,ecb,decrypt,16384,19,100,0.824900,0.008249000,1894.168990
windows,ecb,decrypt,16384,20,100,0.840800,0.008408000,1858.349191
windows,ecb,decrypt,16384,21,100,0.985100,0.009851000,1586.133387
windows,ecb,decrypt,16384,22,100,0.987200,0.009872000,1582.759319
windows,ecb,decrypt,16384,23,100,0.923200,0.009232000,1692.482669
windows,ecb,decrypt,16384,24,100,1.030400,0.010304000,1516.401398
windows,ecb,decrypt,16384,25,100,0.923400,0.009234000,1692.116093
windows,ecb,decrypt,16384,26,100,0.939800,0.009398000,1662.587785
windows,ecb,decrypt,16384,27,100,1.109500,0.011095000,1408.292023
windows,ecb,decrypt,16384,28,100,1.003500,0.010035000,1557.050324
windows,ecb,decrypt,16384,29,100,0.879200,0.008792000,1777.183803
windows,ecb,decrypt,16384,30,100,0.838800,0.008388000,1862.780162
windows,ecb,encrypt,262144,1,100,51.715500,0.517155000,483.414063
windows,ecb,encrypt,262144,2,100,51.045200,0.510452000,489.762015
windows,ecb,encrypt,262144,3,100,51.617100,0.516171000,484.335617
windows,ecb,encrypt,262144,4,100,47.595100,0.475951000,525.264155
windows,ecb,encrypt,262144,5,100,43.133300,0.431333000,579.598593
windows,ecb,encrypt,262144,6,100,43.167200,0.431672000,579.143424
windows,ecb,encrypt,262144,7,100,40.702300,0.407023000,614.215904
windows,ecb,encrypt,262144,8,100,37.552900,0.375529000,665.727547
windows,ecb,encrypt,262144,9,100,36.431700,0.364317000,686.215576
windows,ecb,encrypt,262144,10,100,28.830800,0.288308000,867.128210
windows,ecb,encrypt,262144,11,100,27.872700,0.278727000,896.934994
windows,ecb,encrypt,262144,12,100,27.685300,0.276853000,903.006289
windows,ecb,encrypt,262144,13,100,20.335200,0.203352000,1229.395334
windows,ecb,encrypt,262144,14,100,18.891400,0.188914000,1323.353484
windows,ecb,encrypt,262144,15,100,18.190400,0.181904000,1374.351306
windows,ecb,encrypt,262144,16,100,14.201900,0.142019000,1760.327843
windows,ecb,encrypt,262144,17,100,14.660700,0.146607000,1705.239177
windows,ecb,encrypt,262144,18,100,13.689300,0.136893000,1826.243855
windows,ecb,encrypt,262144,19,100,12.636400,0.126364000,1978.411573
windows,ecb,encrypt,262144,20,100,12.716900,0.127169000,1965.887913
windows,ecb,encrypt,262144,21,100,12.210900,0.122109000,2047.351137
windows,ecb,encrypt,262144,22,100,11.145700,0.111457000,2243.017487
windows,ecb,encrypt,262144,23,100,11.418300,0.114183000,2189.467784
windows,ecb,encrypt,262144,24,100,12.326700,0.123267000,2028.117826
windows,ecb,encrypt,262144,25,100,15.734200,0.157342000,1588.895527
windows,ecb,encrypt,262144,26,100,18.842200,0.188422000,1326.808971
windows,ecb,encrypt,262144,27,100,17.735700,0.177357000,1409.586315
windows,ecb,encrypt,262144,28,100,14.347100,0.143471000,1742.512424
windows,ecb,encrypt,262144,29,100,15.772800,0.157728000,1585.007101
windows,ecb,encrypt,262144,30,100,12.963400,0.129634000,1928.506410
windows,ecb,decrypt,262144,1,100,11.099200,0.110992000,2252.414588
windows,ecb,decrypt,262144,2,100,11.265000,0.112650000,2219.263205
windows,ecb,decrypt,262144,3,100,11.418700,0.114187000,2189.391087
windows,ecb,decrypt,262144,4,100,10.588100,0.105881000,2361.141281
windows,ecb,decrypt,262144,5,100,11.884800,0.118848000,2103.527194
windows,ecb,decrypt,262144,6,100,11.555100,0.115551000,2163.546832
windows,ecb,decrypt,262144,7,100,10.730600,0.107306000,2329.785846
windows,ecb,decrypt,262144,8,100,9.504500,0.095045000,2630.333000
windows,ecb,decrypt,262144,9,100,9.502300,0.095023000,2630.941982
windows,ecb,decrypt,262144,10,100,9.170100,0.091701000,2726.251622
windows,ecb,decrypt,262144,11,100,9.572200,0.095722000,2611.729801
windows,ecb,decrypt,262144,12,100,8.765000,0.087650000,2852.253280
windows,ecb,decrypt,262144,13,100,9.487700,0.094877000,2634.990567
windows,ecb,decrypt,262144,14,100,9.271900,0.092719000,2696.318985
windows,ecb,decrypt,262144,15,100,9.235500,0.092355000,2706.946023
windows,ecb,decrypt,262144,16,100,9.734800,0.097348000,2568.106176
windows,ecb,decrypt,262144,17,100,9.429200,0.094292000,2651.338396
windows,ecb,decrypt,262144,18,100,9.821300,0.098213000,2545.487868
windows,ecb,decrypt,262144,19,100,8.958700,0.089587000,2790.583455
windows,ecb,decrypt,262144,20,100,9.003000,0.090030000,2776.852160
windows,ecb,decrypt,262144,21,100,9.110500,0.091105000,2744.086494
windows,ecb,decrypt,262144,22,100,9.270100,0.092701000,2696.842537
windows,ecb,decrypt,262144,23,100,9.668400,0.096684000,2585.743246
windows,ecb,decrypt,262144,24,100,8.997900,0.089979000,2778.426077
windows,ecb,decrypt,262144,25,100,9.080900,0.090809000,2753.031087
windows,ecb,decrypt,262144,26,100,9.506300,0.095063000,2629.834952
windows,ecb,decrypt,262144,27,100,9.295300,0.092953000,2689.531268
windows,ecb,decrypt,262144,28,100,11.872600,0.118726000,2105.688729
windows,ecb,decrypt,262144,29,100,9.290800,0.092908000,2690.833943
windows,ecb,decrypt,262144,30,100,9.158100,0.091581000,2729.823872
windows,ecb,encrypt,1048576,1,100,124.201700,1.242017000,805.141959
windows,ecb,encrypt,1048576,2,100,125.083200,1.250832000,799.467874
windows,ecb,encrypt,1048576,3,100,125.774200,1.257742000,795.075620
windows,ecb,encrypt,1048576,4,100,132.715500,1.327155000,753.491491
windows,ecb,encrypt,1048576,5,100,125.245100,1.252451000,798.434430
windows,ecb,encrypt,1048576,6,100,133.577400,1.335774000,748.629633
windows,ecb,encrypt,1048576,7,100,117.146700,1.171467000,853.630533
windows,ecb,encrypt,1048576,8,100,124.760700,1.247607000,801.534458
windows,ecb,encrypt,1048576,9,100,145.533000,1.455330000,687.129380
windows,ecb,encrypt,1048576,10,100,116.245100,1.162451000,860.251314
windows,ecb,encrypt,1048576,11,100,120.452500,1.204525000,830.202777
windows,ecb,encrypt,1048576,12,100,132.320900,1.323209000,755.738511
windows,ecb,encrypt,1048576,13,100,131.298400,1.312984000,761.623904
windows,ecb,encrypt,1048576,14,100,126.420900,1.264209000,791.008449
windows,ecb,encrypt,1048576,15,100,123.329500,1.233295000,810.836012
windows,ecb,encrypt,1048576,16,100,131.033000,1.310330000,763.166531
windows,ecb,encrypt,1048576,17,100,130.198900,1.301989000,768.055644
windows,ecb,encrypt,1048576,18,100,122.976100,1.229761000,813.166136
windows,ecb,encrypt,1048576,19,100,121.711200,1.217112000,821.617074
windows,ecb,encrypt,1048576,20,100,120.373600,1.203736000,830.746941
windows,ecb,encrypt,1048576,21,100,121.175300,1.211753000,825.250691
windows,ecb,encrypt,1048576,22,100,125.141700,1.251417000,799.094147
windows,ecb,encrypt,1048576,23,100,122.559400,1.225594000,815.930887
windows,ecb,encrypt,1048576,24,100,125.696400,1.256964000,795.567733
windows,ecb,encrypt,1048576,25,100,118.973500,1.189735000,840.523310
windows,ecb,encrypt,1048576,26,100,124.005500,1.240055000,806.415844
windows,ecb,encrypt,1048576,27,100,120.613600,1.206136000,829.093900
windows,ecb,encrypt,1048576,28,100,124.082800,1.240828000,805.913471
windows,ecb,encrypt,1048576,29,100,119.595800,1.195958000,836.149764
windows,ecb,encrypt,1048576,30,100,121.206600,1.212066000,825.037580
windows,ecb,decrypt,1048576,1,100,87.028200,0.870282000,1149.052836
windows,ecb,decrypt,1048576,2,100,89.469500,0.894695000,1117.699328
windows,ecb,decrypt,1048576,3,100,85.767900,0.857679000,1165.937373
windows,ecb,decrypt,1048576,4,100,88.898400,0.888984000,1124.879638
windows,ecb,decrypt,1048576,5,100,101.487900,1.014879000,985.339139
windows,ecb,decrypt,1048576,6,100,91.759200,0.917592000,1089.808978
windows,ecb,decrypt,1048576,7,100,86.718900,0.867189000,1153.151159
windows,ecb,decrypt,1048576,8,100,87.556100,0.875561000,1142.124878
windows,ecb,decrypt,1048576,9,100,90.032400,0.900324000,1110.711255
windows,ecb,decrypt,1048576,10,100,122.664900,1.226649000,815.229132
windows,ecb,decrypt,1048576,11,100,101.636900,1.016369000,983.894629
windows,ecb,decrypt,1048576,12,100,90.378100,0.903781000,1106.462738
windows,ecb,decrypt,1048576,13,100,83.296900,0.832969000,1200.524869
windows,ecb,decrypt,1048576,14,100,87.430300,0.874303000,1143.768236
windows,ecb,decrypt,1048576,15,100,89.460200,0.894602000,1117.815520
windows,ecb,decrypt,1048576,16,100,90.957300,0.909573000,1099.416979
windows,ecb,decrypt,1048576,17,100,90.517900,0.905179000,1104.753866
windows,ecb,decrypt,1048576,18,100,90.368100,0.903681000,1106.585178
windows,ecb,decrypt,1048576,19,100,90.750600,0.907506000,1101.921089
windows,ecb,decrypt,1048576,20,100,90.464500,0.904645000,1105.405988
windows,ecb,decrypt,1048576,21,100,89.886300,0.898863000,1112.516590
windows,ecb,decrypt,1048576,22,100,98.082100,0.980821000,1019.554027
windows,ecb,decrypt,1048576,23,100,89.944600,0.899446000,1111.795483
windows,ecb,decrypt,1048576,24,100,89.569800,0.895698000,1116.447731
windows,ecb,decrypt,1048576,25,100,88.187500,0.881875000,1133.947555
windows,ecb,decrypt,1048576,26,100,89.601200,0.896012000,1116.056481
windows,ecb,decrypt,1048576,27,100,90.485600,0.904856000,1105.148222
windows,ecb,decrypt,1048576,28,100,90.090100,0.900901000,1109.999878
windows,ecb,decrypt,1048576,29,100,88.615000,0.886150000,1128.477120
windows,ecb,decrypt,1048576,30,100,89.268400,0.892684000,1120.217233
windows,ecb,encrypt,8388608,1,100,1086.629500,10.866295000,736.221500
windows,ecb,encrypt,8388608,2,100,1072.783900,10.727839000,745.723347
windows,ecb,encrypt,8388608,3,100,1103.848700,11.038487000,724.737004
windows,ecb,encrypt,8388608,4,100,1090.309700,10.903097000,733.736479
windows,ecb,encrypt,8388608,5,100,1083.315500,10.833155000,738.473695
windows,ecb,encrypt,8388608,6,100,1084.209200,10.842092000,737.864980
windows,ecb,encrypt,8388608,7,100,1079.675800,10.796758000,740.963167
windows,ecb,encrypt,8388608,8,100,1101.541800,11.015418000,726.254782
windows,ecb,encrypt,8388608,9,100,1082.067300,10.820673000,739.325548
windows,ecb,encrypt,8388608,10,100,1063.929400,10.639294000,751.929592
windows,ecb,encrypt,8388608,11,100,1080.857800,10.808578000,740.152867
windows,ecb,encrypt,8388608,12,100,1059.519700,10.595197000,755.059108
windows,ecb,encrypt,8388608,13,100,1106.448400,11.064484000,723.034170
windows,ecb,encrypt,8388608,14,100,1095.533500,10.955335000,730.237825
windows,ecb,encrypt,8388608,15,100,1081.513700,10.815137000,739.703991
windows,ecb,encrypt,8388608,16,100,1086.035800,10.860358000,736.623968
windows,ecb,encrypt,8388608,17,100,1189.177500,11.891775000,672.733885
windows,ecb,encrypt,8388608,18,100,1139.041700,11.390417000,702.344787
windows,ecb,encrypt,8388608,19,100,1102.754200,11.027542000,725.456317
windows,ecb,encrypt,8388608,20,100,1139.546200,11.395462000,702.033845
windows,ecb,encrypt,8388608,21,100,1119.139500,11.191395000,714.834925
windows,ecb,encrypt,8388608,22,100,1128.168400,11.281684000,709.113994
windows,ecb,encrypt,8388608,23,100,1214.400400,12.144004000,658.761311
windows,ecb,encrypt,8388608,24,100,1139.834500,11.398345000,701.856278
windows,ecb,encrypt,8388608,25,100,1174.428800,11.744288000,681.182205
windows,ecb,encrypt,8388608,26,100,1136.682100,11.366821000,703.802761
windows,ecb,encrypt,8388608,27,100,1160.064400,11.600644000,689.616887
windows,ecb,encrypt,8388608,28,100,1155.982600,11.559826000,692.051939
windows,ecb,encrypt,8388608,29,100,1122.949400,11.229494000,712.409660
windows,ecb,encrypt,8388608,30,100,1132.043400,11.320434000,706.686687
windows,ecb,decrypt,8388608,1,100,929.508200,9.295082000,860.670191
windows,ecb,decrypt,8388608,2,100,958.524200,9.585242000,834.616382
windows,ecb,decrypt,8388608,3,100,926.646100,9.266461000,863.328513
windows,ecb,decrypt,8388608,4,100,984.916000,9.849160000,812.252009
windows,ecb,decrypt,8388608,5,100,1023.116100,10.231161000,781.924945
windows,ecb,decrypt,8388608,6,100,965.587500,9.655875000,828.511140
windows,ecb,decrypt,8388608,7,100,1027.494900,10.274949000,778.592672
windows,ecb,decrypt,8388608,8,100,996.224200,9.962242000,803.032089
windows,ecb,decrypt,8388608,9,100,985.060600,9.850606000,812.132776
windows,ecb,decrypt,8388608,10,100,956.991400,9.569914000,835.953176
windows,ecb,decrypt,8388608,11,100,995.183300,9.951833000,803.872010
windows,ecb,decrypt,8388608,12,100,948.745600,9.487456000,843.218667
windows,ecb,decrypt,8388608,13,100,1149.692500,11.496925000,695.838235
windows,ecb,decrypt,8388608,14,100,1060.627100,10.606271000,754.270752
windows,ecb,decrypt,8388608,15,100,1079.604800,10.796048000,741.011896
windows,ecb,decrypt,8388608,16,100,971.599000,9.715990000,823.384956
windows,ecb,decrypt,8388608,17,100,1002.723600,10.027236000,797.827038
windows,ecb,decrypt,8388608,18,100,1002.281400,10.022814000,798.179034
windows,ecb,decrypt,8388608,19,100,983.878100,9.838781000,813.108860
windows,ecb,decrypt,8388608,20,100,990.147700,9.901477000,807.960267
windows,ecb,decrypt,8388608,21,100,1044.161800,10.441618000,766.164784
windows,ecb,decrypt,8388608,22,100,1002.459600,10.024596000,798.037148
windows,ecb,decrypt,8388608,23,100,1031.742500,10.317425000,775.387270
windows,ecb,decrypt,8388608,24,100,976.869100,9.768691000,818.942886
windows,ecb,decrypt,8388608,25,100,1020.695700,10.206957000,783.779142
windows,ecb,decrypt,8388608,26,100,1051.422500,10.514225000,760.873959
windows,ecb,decrypt,8388608,27,100,984.505200,9.845052000,812.590934
windows,ecb,decrypt,8388608,28,100,1029.025300,10.290253000,777.434724
windows,ecb,decrypt,8388608,29,100,1035.681000,10.356810000,772.438618
windows,ecb,decrypt,8388608,30,100,1024.014100,10.240141000,781.239243
windows,cbc,encrypt,1024,1,100,0.773700,0.007737000,126.219788
windows,cbc,encrypt,1024,2,100,0.665300,0.006653000,146.785285
windows,cbc,encrypt,1024,3,100,0.501900,0.005019000,194.573122
windows,cbc,encrypt,1024,4,100,0.487800,0.004878000,200.197314
windows,cbc,encrypt,1024,5,100,0.577700,0.005777000,169.043189
windows,cbc,encrypt,1024,6,100,0.620500,0.006205000,157.383159
windows,cbc,encrypt,1024,7,100,0.591600,0.005916000,165.071416
windows,cbc,encrypt,1024,8,100,0.595500,0.005955000,163.990344
windows,cbc,encrypt,1024,9,100,0.605400,0.006054000,161.308639
windows,cbc,encrypt,1024,10,100,0.597400,0.005974000,163.468781
windows,cbc,encrypt,1024,11,100,0.646200,0.006462000,151.123878
windows,cbc,encrypt,1024,12,100,0.790100,0.007901000,123.599861
windows,cbc,encrypt,1024,13,100,0.625100,0.006251000,156.225004
windows,cbc,encrypt,1024,14,100,0.498900,0.004989000,195.743135
windows,cbc,encrypt,1024,15,100,0.554600,0.005546000,176.084115
windows,cbc,encrypt,1024,16,100,0.552900,0.005529000,176.625520
windows,cbc,encrypt,1024,17,100,0.620200,0.006202000,157.459287
windows,cbc,encrypt,1024,18,100,0.602800,0.006028000,162.004396
windows,cbc,encrypt,1024,19,100,0.615600,0.006156000,158.635884
windows,cbc,encrypt,1024,20,100,0.605700,0.006057000,161.228744
windows,cbc,encrypt,1024,21,100,0.599300,0.005993000,162.950526
windows,cbc,encrypt,1024,22,100,0.605600,0.006056000,161.255367
windows,cbc,encrypt,1024,23,100,0.800100,0.008001000,122.055056
windows,cbc,encrypt,1024,24,100,0.762400,0.007624000,128.090569
windows,cbc,encrypt,1024,25,100,0.522600,0.005226000,186.866150
windows,cbc,encrypt,1024,26,100,0.528300,0.005283000,184.849991
windows,cbc,encrypt,1024,27,100,0.520200,0.005202000,187.728278
windows,cbc,encrypt,1024,28,100,0.571400,0.005714000,170.906983
windows,cbc,encrypt,1024,29,100,0.614000,0.006140000,159.049267
windows,cbc,encrypt,1024,30,100,0.599800,0.005998000,162.814688
